"","Pathway","Pathway.STID","Reaction","Reaction.STID","UniProtID","Oryza.sativa","Actinidia.chinensis","Aegilops.tauschii","Amborella.trichopoda","Arabidopsis.halleri","Arabidopsis.lyrata","Arabidopsis.thaliana","Arachis.duranensis","Arachis.ipaensis","Beta.vulgaris","Brachypodium.distachyon","Brassica.napus","Brassica.oleracea","Brassica.rapa","Cajanus.cajan","Capsicum.annuum","Chlamydomonas.reinhardtii","Chondrus.crispus","Cicer.arietinum","Citrus.sinensis","Coffea.canephora","Corchorus.capsularis","Cucumis.sativus","Cyanidioschyzon.merolae","Danio.rerio","Daucus.carota","Dioscorea.rotundata","Erythranthe.guttata","Eucalyptus.grandis","Fragaria.vesca","Galdieria.sulphuraria","Glycine.max","Gossypium.raimondii","Helianthus.annuus","Hordeum.vulgare","Jatropha.curcas","Leersia.perrieri","Lupinus.angustifolius","Malus.domestica","Manihot.esculenta","Medicago.truncatula","Musa.acuminata","Nicotiana.attenuata","Oryza.australiensis","Oryza.barthii","Oryza.brachyantha","Oryza.glaberrima","Oryza.glumaepatula","Oryza.longistaminata","Oryza.meridionalis","Oryza.meyeriana.var..granulata","Oryza.minuta","Oryza.nivara","Oryza.officinalis","Oryza.punctata","Oryza.rufipogon","Oryza.sativa.1","Oryza.sativa.aus.subgroup","Oryza.sativa.Indica.Group","Ostreococcus.lucimarinus","Panicum.hallii.FIL2","Panicum.hallii.var..hallii.HAL2","Phaseolus.vulgaris","Phoenix.dactylifera","Physcomitrella.patens","Picea.abies","Pinus.taeda","Populus.trichocarpa","Prunus.persica","Selaginella.moellendorffii","Setaria.italica","Solanum.lycopersicum","Solanum.tuberosum","Sorghum.bicolor","Synechocystis.sp..PCC.6803","Theobroma.cacao","Trifolium.pratense","Triticum.aestivum","Triticum.dicoccoides","Triticum.turgidum","Triticum.urartu","Vigna.angularis","Vigna.radiata","Vitis.vinifera","Zea.mays"
"45","Arginine degradation","R-OSA-1119289","Conversion of arginine to ornithine","R-OSA-5631974","B8AU84, Q01HW5, Q7X7N2",1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,0,0,1,9,1,1,1,0,0,1,1,1,1,1,0,4,1,1,1,1,0,1,2,1,3,2,1,2,1,1,1,1,0,0,4,3,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1,0,1,2,2,2,3,2,2,1,1,1,1,1
"46","Arginine degradation","R-OSA-1119289","Conversion of P5C to L-Pro","R-OSA-5631956","A6N0K2, Q0JG21, Q5JMU4, Q8GT01",1,1,1,1,1,1,1,1,1,1,1,6,4,2,1,0,1,1,1,3,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,0,2,1,0,1,0,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,2,2,1,1,1,1,1,1,1,2,2,5,0,1,1,1,1
"47","Arsenic uptake and detoxification","R-OSA-9618218","Conversion of As(V) to As(III)","R-OSA-9618060","Q0E3S3, Q0E4S8, Q0JEL3",3,2,1,0,3,3,2,3,0,2,2,9,4,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,5,2,3,2,0,2,2,0,1,3,2,1,0,3,3,2,3,1,2,0,0,3,0,3,3,0,0,3,0,1,1,3,0,0,0,0,2,2,0,2,1,1,2,0,2,5,3,2,0,1,3,3,2,2
"48","Arsenic uptake and detoxification","R-OSA-9618218","Arsenite import by aquaporins","R-OSA-9618147","Q0IWF3, Q40746, Q651D5, Q67WJ8, Q7EYH7, Q7XLR1, Q84S07, Q8GRT8",8,9,6,4,6,7,7,7,8,4,6,19,13,8,11,10,0,0,13,14,7,5,7,0,0,8,2,0,0,15,0,13,8,20,11,0,6,7,8,6,10,10,6,6,5,9,7,6,6,6,7,12,6,11,6,4,0,3,7,0,8,8,7,8,6,16,35,7,4,10,8,6,7,10,1,4,8,22,15,18,5,5,5,4,7
"49","Arsenic uptake and detoxification","R-OSA-9618218","Arsenite import by NRAMP1","R-OSA-9618165","Q0D7E4",1,2,1,0,0,0,0,3,3,1,1,0,0,0,3,3,0,0,7,6,5,1,1,0,0,2,2,0,0,2,0,1,5,3,1,0,1,1,6,3,2,3,1,2,1,1,1,1,1,0,3,4,1,2,1,1,0,0,1,1,1,1,1,4,0,9,12,4,1,0,1,1,1,1,0,2,1,3,2,6,1,1,1,2,1
"50","Arsenic uptake and detoxification","R-OSA-9618218","DMAA import","R-OSA-9618109","Q6Z2T3",1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,2,1,7,1,0,1,1,0,1,1,4,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,3,0,0,1,1,2,1,1,1,1,0,1,1,3,2,0,1,0,1,1,2
"51","Arsenic uptake and detoxification","R-OSA-9618218","MMAA import","R-OSA-9618173","Q6Z2T3",1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,2,1,7,1,0,1,1,0,1,1,4,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,3,0,0,1,1,2,1,1,1,1,0,1,1,3,2,0,1,0,1,1,2
"52","Arsenic uptake and detoxification","R-OSA-9618218","Sequesteration of As(III)","R-OSA-9618207","Q0JA19",1,2,1,1,3,4,4,0,0,2,1,9,5,5,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0,0,1,3,4,5,1,0,1,3,1,2,3,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,2,0,3,0,0,4,2,2,1,1,0,1,0,2,2,3,4,0,1,1,2,3,1
"53","Arsenic uptake and detoxification","R-OSA-9618218","Arsenite export Lsi2","R-OSA-9618041","Q10SY9",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,3,0,0,0,0,6,1,0,0,1,1,0,0,3,2,0,1,0,0,0,1
"54","Arsenic uptake and detoxification","R-OSA-9618218","Arsenate import by PT1","R-OSA-9618130","Q8H6H4",1,4,0,2,8,10,8,4,3,10,1,25,14,15,8,2,0,0,6,3,2,4,3,0,0,2,0,0,0,0,0,7,6,7,0,0,1,3,15,7,5,1,4,1,1,1,1,0,1,0,3,1,1,0,1,0,0,1,1,0,1,1,3,3,0,7,10,0,5,0,0,4,4,0,0,3,1,0,1,5,0,2,1,3,0
"55","Arsenic uptake and detoxification","R-OSA-9618218","Arsenate import by PT4","R-OSA-9618164","Q8H6H2",1,4,0,2,8,10,8,4,3,10,1,25,14,15,8,2,0,0,6,3,2,4,3,0,0,2,1,0,0,0,1,7,6,7,0,0,1,3,15,7,5,0,4,1,1,0,1,1,0,1,3,1,1,0,1,1,0,1,1,0,0,1,3,3,0,7,10,0,5,0,1,4,5,1,0,3,1,1,0,5,1,2,1,3,1
"56","Arsenic uptake and detoxification","R-OSA-9618218","Arsenate import by PT8","R-OSA-9618046","Q8H6G8",1,4,1,2,8,10,8,4,3,10,1,25,14,15,8,2,0,0,6,3,2,4,3,0,0,2,0,0,0,0,1,7,6,7,1,0,1,3,15,7,5,0,5,1,0,1,1,1,0,1,3,1,1,0,1,1,0,1,1,0,1,1,3,3,0,7,10,0,5,0,2,4,5,1,0,3,1,6,4,5,1,2,1,3,2
"57","Ascorbate biosynthesis","R-OSA-1119410","Galactonolactone dehydrogenase","R-OSA-1120021","B8BJ24, B8BLZ5, Q2QXY1, Q2RAP0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","Ascorbate biosynthesis","R-OSA-1119410","Phosphomannomutase","R-OSA-1120197","B7E696, B8ARV5, B8B229, B9FX08, Q259G4, Q69TT1, Q69TT2, Q7XHZ2, Q7XPW5",3,3,5,3,3,3,3,4,3,4,3,12,5,5,3,3,2,2,3,7,3,4,3,2,0,3,1,3,3,2,1,5,4,4,4,4,3,4,6,4,3,4,2,9,3,3,2,3,3,3,9,7,3,9,2,3,0,2,3,2,3,3,3,5,2,2,3,5,4,4,3,5,4,4,1,3,2,15,10,6,3,3,3,3,3
"59","Ascorbate biosynthesis","R-OSA-1119410","Mannose-1-phosphate guanylyltransferase","R-OSA-1121630","A2XEY5, A2YSQ4, Q6Z9A3, Q84JH5, Q941T9",3,3,1,2,2,0,2,2,1,1,2,6,1,3,2,2,1,1,1,3,2,1,1,1,0,2,2,1,1,1,1,0,2,4,1,1,2,5,2,2,1,3,1,4,3,2,3,2,3,2,2,1,3,2,2,3,0,1,3,0,2,2,1,4,2,3,6,3,1,4,3,2,2,2,3,1,2,6,3,2,2,0,0,0,3
"60","Ascorbate biosynthesis","R-OSA-1119410","Glucose-6-phosphate isomerase","R-OSA-1120975","B8AKL0, B8B0B0, P42862, P42863, Q0DD43, Q10DK3, Q6YXI1, Q6ZB94",4,4,2,2,4,2,2,2,2,2,2,6,3,3,3,0,1,1,5,4,2,1,2,1,0,2,2,2,2,2,0,7,3,2,3,2,4,3,6,4,2,3,2,0,4,3,3,4,4,4,4,3,4,5,4,4,0,0,4,1,2,2,3,2,5,2,0,2,2,4,2,1,0,2,1,2,2,6,4,4,1,4,4,2,3
"61","Ascorbate biosynthesis","R-OSA-1119410","Mannose-6-phosphate isomerase","R-OSA-1121447","A2WK81, A2ZFV6, B9G8A3, Q0IRS7, Q0J208, Q2R1L4, Q6H5C7, Q9FTR6",3,3,2,1,2,2,2,1,1,1,2,8,3,3,2,3,1,1,1,2,1,1,2,1,0,2,2,2,1,2,1,4,2,3,2,1,2,1,3,2,1,2,3,0,2,2,2,2,2,2,0,2,2,1,2,2,0,0,2,1,1,2,1,0,2,1,1,2,2,2,2,3,3,1,0,1,1,5,3,2,2,1,1,2,3
"62","Asparagine biosynthesis I","R-OSA-1119553","Aspartate aminotransferase (plastidic)","R-OSA-5631999","B8AEH4, B8AEL7, B8B3J3, O48598, O48599, P37833, Q0DBN4, Q5N9Z8, Q5Z7I8, Q6EUS6, Q6KAJ2, Q84V24",5,9,5,4,5,6,6,4,4,6,5,22,13,12,5,4,4,2,4,13,5,6,4,2,0,5,4,5,5,3,2,10,8,8,5,4,4,6,8,7,6,6,3,8,5,5,5,5,4,4,12,7,5,6,5,5,0,4,5,2,4,5,6,5,6,5,4,9,5,8,5,4,5,4,1,6,4,14,10,9,5,6,4,6,4
"63","Asparagine biosynthesis III","R-OSA-1119354","asparagine synthetase (glutamine-hydrolysing)","R-OSA-1120477","B8ALL8, B8B0C7, B8BMN1, B9GDW8, Q0DD19, Q0DSS5, Q0IME2, Q10MX3, Q2QN88, Q43011",3,2,3,1,2,2,2,4,4,1,2,4,2,2,4,3,1,1,4,10,4,1,1,1,0,1,1,2,2,2,1,2,1,1,3,1,2,1,5,1,1,1,1,4,1,2,2,2,2,2,4,7,2,3,2,1,0,0,2,1,2,2,1,3,4,4,4,1,1,2,3,1,0,2,0,1,1,9,6,8,3,1,1,0,3
"64","Asparagine biosynthesis III","R-OSA-1119354","Aspartate--ammonia ligase","R-OSA-1120764","B8ALL8, B8B0C7, B8BMN1, B9GDW8, Q0DD19, Q0DSS5, Q0IME2, Q10MX3, Q2QN88, Q43011",3,2,3,1,2,2,2,4,4,1,2,4,2,2,4,3,1,1,4,10,4,1,1,1,0,1,1,2,2,2,1,2,1,1,3,1,2,1,5,1,1,1,1,4,1,2,2,2,2,2,4,7,2,3,2,1,0,0,2,1,2,2,1,3,4,4,4,1,1,2,3,1,0,2,0,1,1,9,6,8,3,1,1,0,3
"65","Asparagine degradation I","R-OSA-1119393","Asparaginase","R-OSA-1121322","A2XW61, A2XXA7, A2XYC1, A3AY37, Q00RQ3, Q01I22, Q0J8X6, Q0JB91, Q10H87, Q5CAG8, Q7XMP7",4,6,4,6,4,4,4,1,2,4,5,12,6,5,1,1,0,1,1,4,1,5,4,0,0,2,3,1,1,0,1,7,8,7,2,1,3,6,0,5,7,6,1,4,3,4,3,3,2,4,10,12,4,5,4,3,0,0,4,0,5,5,5,1,6,1,0,6,5,5,3,5,4,5,1,4,8,20,8,3,5,5,6,4,4
"66","Asparagine degradation I","R-OSA-1119393","Aspartate aminotransferase ","R-OSA-5654751","B8AEH4, B8AEL7, B8B3J3, O48598, O48599, P37833, Q0DBN4, Q5N9Z8, Q5Z7I8, Q6EUS6, Q6KAJ2, Q84V24",5,9,5,4,5,6,6,4,4,6,5,22,13,12,5,4,4,2,4,13,5,6,4,2,0,5,4,5,5,3,2,10,8,8,5,4,4,6,8,7,6,6,3,8,5,5,5,5,4,4,12,7,5,6,5,5,0,4,5,2,4,5,6,5,6,5,4,9,5,8,5,4,5,4,1,6,4,14,10,9,5,6,4,6,4
"67","Aspartate biosynthesis I","R-OSA-1119281","Aspartate aminotransferase","R-OSA-1120434","B8AEH4, B8AEL7, B8B3J3, O48598, O48599, P37833, Q0DBN4, Q5N9Z8, Q5Z7I8, Q6EUS6, Q6KAJ2, Q84V24",5,9,5,4,5,6,6,4,4,6,5,22,13,12,5,4,4,2,4,13,5,6,4,2,0,5,4,5,5,3,2,10,8,8,5,4,4,6,8,7,6,6,3,8,5,5,5,5,4,4,12,7,5,6,5,5,0,4,5,2,4,5,6,5,6,5,4,9,5,8,5,4,5,4,1,6,4,14,10,9,5,6,4,6,4
"68","Auxin signalling","R-OSA-5608118","ARF inactivation by AUX/IAA","R-OSA-5608208","A2WNM0, A2WTQ5, A2XAP4, A2XAR0, A2XB18, A2XLV9, A2Y226, A2ZMF1, A2ZRY8, A3B9A0, A6MZN2, A6N0C9, A6N0G5, A6N157, B7E463, B7EH15, B7ETK8, B7EVA0, B7EWI8, B8A8I4, B8AB09, B8ADX3, B8AEJ1, B8AHP0, B8AUB5, B8AWU6, B8B019, B8BJR0, B9EUK4, B9EW02, B9F0K2, B9FFC8, B9GA07, B9GE44, P0C128, P0C129, P0C132, Q0DG09, Q0DGM3, Q0DGS1, Q0DQ61, Q0DWF2, Q0DWN7, Q0DY02, Q0E2L7, Q0ITS7, Q0J951, Q0JCZ4, Q0JKG7, Q0JKI9, Q0JPB9, Q10D34, Q10GD2, Q2QMK1, Q2QQX6, Q2R3F5, Q2R8Q1, Q59AA1, Q5JK20, Q5JMM1, Q5NB08, Q5NB25, Q5VRR0, Q5W670, Q5Z749, Q653H7, Q653U3, Q6AT33, Q6H543, Q6K846, Q6YVY0, Q6Z5M0, Q75GB1, Q75GK0, Q7XSS9, Q7Y1Y5, Q8S983, Q8S985, Q9AV47, Q9LG86",35,37,31,10,21,26,26,25,24,12,31,84,42,41,33,27,0,0,51,79,26,17,18,0,0,22,14,18,16,25,0,45,34,22,28,11,23,31,48,27,22,49,10,91,33,30,30,34,26,26,121,78,32,60,31,33,0,5,35,0,32,31,28,39,0,33,24,31,19,6,32,14,13,29,0,17,15,88,49,77,18,29,23,15,42
"69","Auxin signalling","R-OSA-5608118","IAA/ABP1","R-OSA-5608156","Q2QPH4",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,0,1,0,0,0,2
"70","Auxin signalling","R-OSA-5608118","ROP activation","R-OSA-5608171","Q6EP31, Q6ZHA3",2,9,2,1,1,1,1,1,1,2,2,8,4,4,6,5,0,1,4,3,3,3,3,1,0,5,1,2,1,1,1,9,8,5,2,1,2,8,3,6,3,1,3,5,2,1,2,2,2,2,7,2,2,5,2,2,0,1,1,0,2,2,5,2,4,3,3,6,3,5,1,3,6,2,0,2,3,6,4,2,2,4,4,3,2
"71","Auxin signalling","R-OSA-5608118","TIRI-IAA-AUX/IAA interaction (Auxin binds TIR1 and Aux/IAA)","R-OSA-5608104","A2WNM0, A2WTQ5, A2XAP4, A2XAR0, A2XB18, A2XLV9, A2Y226, A2ZMF1, A2ZRY8, A6MZN2, A6N0C9, A6N0G5, A6N157, B7E463, B7EH15, B7ETK8, B7EVA0, B7EWI8, B8AB09, B8AEJ1, B8AHP0, B8AWU6, B8B019, B8BJR0, B9GA07, B9GE44, P0C128, P0C129, P0C132, Q0DG09, Q0DGM3, Q0DKP3, Q0DQ61, Q0DWF2, Q0DWN7, Q0DY02, Q0E2L7, Q0ITS7, Q0JKG7, Q0JPB9, Q10D34, Q10GD2, Q2QMK1, Q2R3K5, Q2R8Q1, Q59AA1, Q5NB08, Q5NB25, Q5VRR0, Q5W670, Q5Z749, Q6AT33, Q6H543, Q6K846, Q6K8E2, Q6Z5M0, Q75GB1, Q75GK0, Q7XVM8, Q7Y1Y5, Q8H7P5, Q9LG86",23,27,19,6,16,19,18,9,9,9,20,67,34,33,16,23,0,0,17,35,13,11,13,0,0,17,6,12,9,13,0,37,25,19,20,8,12,21,28,21,14,24,8,44,22,21,21,22,15,16,49,37,20,26,19,21,0,0,24,0,20,19,17,24,0,23,15,21,12,6,20,10,11,17,0,10,14,56,29,44,12,18,14,12,23
"72","Auxin signalling","R-OSA-5608118","Clathrin-mediated endocytosis of PIN protein","R-OSA-5679295","A2Y7T7, A2YXD3, A3BV42, B8AAW7, B8AIF2, B8B4A2, B8BIY9, B8BIZ4, B9ETS5, B9FIH6, B9G9A9, O81215, P0C0X5, Q0DDD2, Q0DXM9, Q0IQA5, Q0J484, Q0JIG6, Q2QY34, Q2RAU7, Q5SMQ9, Q5VP70, Q5VQY3, Q67UL3, Q6L5F6, Q6ZIB5",8,5,4,3,4,4,4,2,1,2,6,15,9,7,5,3,0,0,4,12,5,3,4,0,0,9,3,4,3,1,0,9,6,7,6,2,7,7,6,5,5,11,3,2,4,8,6,6,6,6,1,3,7,3,6,6,0,4,6,0,7,8,6,3,4,4,5,6,3,9,6,5,5,6,0,3,5,17,10,8,4,5,4,4,7
"73","Auxin signalling","R-OSA-5608118","IAA efflux","R-OSA-5608193","A2Y7T7, A2YXD3, A3BV42, B8AAW7, B8AIF2, B8B4A2, B8BIY9, B8BIZ4, B9ETS5, B9FIH6, B9G9A9, O81215, P0C0X5, Q0DDD2, Q0DXM9, Q0IQA5, Q0J484, Q0JIG6, Q2QPH4, Q2QY34, Q2RAU7, Q5SMQ9, Q5VP70, Q5VQY3, Q67UL3, Q6L5F6, Q6ZIB5",9,0,5,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,5,9,7,7,7,0,0,0,8,0,7,7,0,0,7,0,8,9,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,20,12,0,5,0,0,0,9
"74","Auxin signalling","R-OSA-5608118","RIC activation","R-OSA-5608214","A2WRD4, A2YDY6, A6MZU7, A6N1N5, P40392, P40393, Q0DBM2, Q0JLX8, Q6K985",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","Auxin signalling","R-OSA-5608118","IAA/ABP1/SKU5_CBP1","R-OSA-5608134","A2Y8A8, B9FZ46, B9G6J6, Q2QPH4",4,0,4,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,4,3,4,3,0,0,0,4,0,4,4,0,0,4,0,4,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,12,8,0,3,0,0,0,6
"76","Beta-alanine betaine biosynthesis","R-OSA-1119528","Beta-alanine methylation","R-OSA-1120273","Q6K9X3",1,0,1,1,0,0,0,3,2,1,0,1,0,0,3,1,0,0,2,5,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,1,0,2,2,0,3,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1,9,0,1,1,0,0,0,1,3,1,1,0,1,1,1,1
"77","Beta-alanine betaine biosynthesis","R-OSA-1119528","beta-alanine-betaine biosynthesis","R-OSA-1121069","Q6K9X3",1,0,1,1,0,0,0,3,2,1,0,1,0,0,3,1,0,0,2,5,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,1,0,2,2,0,3,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1,9,0,1,1,0,0,0,1,3,1,1,0,1,1,1,1
"78","Beta-alanine betaine biosynthesis","R-OSA-1119528","N-methyl-beta-alanine methylation","R-OSA-1120490","Q6K9X3",1,0,1,1,0,0,0,3,2,1,0,1,0,0,3,1,0,0,2,5,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,1,0,2,2,0,3,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1,9,0,1,1,0,0,0,1,3,1,1,0,1,1,1,1
"79","Beta-alanine biosynthesis I","R-OSA-1119567","spermine+O2+H2O->1-(3-aminopropyl)-4-aminobutanal+1,3-diaminopropane+H2O2","R-OSA-1120904","A2X7T5, Q0DZ48, Q6H624",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"80","Beta-alanine biosynthesis I","R-OSA-1119567","Spermidine dehydrogenase","R-OSA-1120699","A2X7T5, Q0DZ48, Q6H624",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"81","Beta-alanine biosynthesis II","R-OSA-1119445","FAD+propionyl-CoA->FADH2+Aacrylyl-CoA","R-OSA-5633379","A2Y120, A2YCR4, A3BBK8, A6MZG5, Q2R1G8, Q2R1G9, Q5ZEL4, Q69XR7",3,2,2,2,2,2,2,2,2,2,1,8,4,3,3,3,2,0,2,11,2,2,2,0,0,3,2,2,2,2,1,4,4,2,2,2,2,4,5,2,2,2,2,4,2,2,2,2,2,2,8,5,2,2,2,2,0,0,2,0,2,2,3,3,4,2,4,4,2,4,2,3,3,2,0,2,2,6,4,8,1,1,2,2,5
"82","Beta-alanine biosynthesis II","R-OSA-1119445","3-hydroxypropionyl-CoA+H2O->3-hydroxy-propionate+coenzyme A","R-OSA-1120705","B7EA00, B8AZF5, B9FN90, Q0IP17, Q2QUG2, Q2QUG3, Q2QUG4, Q5JMX9",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83","Beta-alanine biosynthesis II","R-OSA-1119445","acrylyl-CoA+H2O->3-hydroxypropionyl-CoA","R-OSA-1121218","B8AFN7, B9F4Y8, B9F4Y9, Q0E238, Q8W1L6",1,1,2,2,1,1,1,1,1,1,1,6,2,3,1,1,0,0,2,8,1,3,1,0,0,1,0,2,2,1,0,2,3,3,2,0,1,2,4,2,1,2,4,2,1,1,1,1,1,1,2,4,1,1,1,1,0,1,1,0,2,2,1,1,2,0,0,1,1,3,2,4,3,1,0,3,1,6,4,2,2,1,1,1,2
"84","Beta-alanine biosynthesis III","R-OSA-1119297","beta-ureidopropionase","R-OSA-1120121","A2YLC0, Q8H530",1,1,2,1,1,1,1,1,1,1,1,4,2,2,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,3,2,1,1,1,2,1,1,2,2,1,1,1,1,0,1,1,1,3,1,1,2,1,1,0,0,1,0,1,1,1,2,1,1,1,1,1,2,1,1,1,1,0,1,3,3,2,1,1,1,1,1,1
"85","Beta-alanine biosynthesis III","R-OSA-1119297","Dihydropyrimidine dehydrogenase (NADP+)","R-OSA-1120731","B8AI32, Q6Z744, Q8S3J6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86","Beta-alanine biosynthesis III","R-OSA-1119297","Dihydropyrimidinase","R-OSA-1121367","A2WW59, Q5VR53, Q94J90",1,2,2,1,1,1,1,1,1,1,1,2,1,1,3,0,1,0,1,4,2,2,1,0,0,1,1,1,1,1,0,4,2,1,1,1,1,1,1,1,2,1,1,4,1,1,0,1,1,2,2,1,1,2,1,1,0,0,1,0,1,2,2,1,1,1,1,2,2,2,1,1,0,1,0,1,2,3,2,2,1,2,2,1,1
"87","Biotin biosynthesis II","R-OSA-1119610","adenosylmethionine--8-amino-7-oxononanoate aminotransferase","R-OSA-1119870","A2XK24, B8ANL7, B8AP15, B8AZ97, B8B8P1, B8BBZ7, B9F8C5, B9F9X9, B9FKR5, Q10G56, Q10LR4, Q60DP3, Q65WV6, Q6ZCF0, Q6ZKV8, Q8W2G3",5,6,5,4,5,5,5,4,4,4,6,19,9,12,5,5,2,2,6,12,6,4,5,2,0,4,4,5,4,4,2,6,7,6,3,4,4,8,12,6,3,3,3,14,5,5,5,5,5,4,16,10,5,14,4,4,0,0,4,2,5,5,5,6,5,5,4,6,4,6,5,7,6,5,1,4,8,15,10,13,3,5,5,4,6
"88","Biotin biosynthesis II","R-OSA-1119610","biotin synthase","R-OSA-1121121","A2YXL2, Q69U93",1,1,1,1,2,2,1,1,1,1,1,3,1,2,1,1,1,1,1,4,1,1,1,1,0,1,0,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,0,2,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,2,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,3,2,1,1,1,1,1,2
"89","Biotin biosynthesis II","R-OSA-1119610","8-amino-7-oxononanoate synthase","R-OSA-1120881","A2WYN0, A2WYN1, A2XAS3, A2XEM2, A6MZZ9, B8A8V1, B8AS16, B8BKC3, B8BKR1, B9GAX0, Q01J56, Q0DWM3, Q10P00, Q10P01, Q10P02, Q2R3K3, Q5JK39, Q6K8E7, Q7G4P2, Q7X634, Q7XKW5, Q8RYL0, Q8RYL1",8,5,5,3,6,6,6,4,4,3,3,18,10,10,4,3,3,2,7,10,4,4,5,2,0,6,4,3,3,4,2,7,7,9,5,3,4,10,5,6,6,11,2,9,7,6,7,7,7,6,11,8,6,6,7,4,0,3,8,3,5,5,4,6,4,7,1,6,4,6,5,6,5,5,1,4,5,16,11,11,6,4,4,4,12
